product_id,old_name,new_name,collection,old_sku,old_sku_variants,old_price_pln,live_price_pln,live_regular_price_pln,new_price_pln,category,gender,shape,material,polarized,frame_colors,lens_colors,stock_status,total_sales,image_count,image_live_url,local_image_path,all_local_images,source_image_url,old_full_name,old_slug,new_url,old_description
245833,G 172,Céfiro,City,,Goya G 172 BR; Goya G 172 ZX; Goya G 172 CZ,149,104.3,,449,Przeciwsłoneczne,Damskie,Prostokątne,Tworzywo,tak,"Brązowy, Czarny, Wielokolorowy","Brązowy, Czarny",instock,37,2,https://goya-eight.vercel.app/products/3160_6.jpg,/products/3160_6.jpg,/products/3160_6.jpg; /products/3158_1.jpg,https://okulary.pl/wp-content/uploads/2022/11/3160_6.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 172,goya-g-172-br-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym,https://goya-eight.vercel.app/okulary/goya-g-172-br-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Oprawka wykonana w technologii - wycinania z płyty. Ręcznie obrabiana. Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) OPRAWKA WYKONANA W TECHNOLOGII TR-90 Wysokiej jakości odmiana nylonu, wyjątkowo odporna na rozciąganie i wyginanie. Materiał wytrzymały na uderzenia, elastyczny, przyjemny w dotyku, o właściwościach antyalergicznych. Okulary wykonane z TR-90 są lekkie, wytrzymałe i wygodne w użytkowaniu. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwięk"
243658,G 0901S,Dalia,Coast,,Goya G 0901S P; Goya G 0901S N,109,76.3,,349,Przeciwsłoneczne,Damskie,Aviator,Metal,tak,Złoty,"Niebieski, Pomarańczowy",instock,15,1,https://goya-eight.vercel.app/products/181_1.jpg,/products/181_1.jpg,/products/181_1.jpg,https://okulary.pl/wp-content/uploads/2022/11/181_1.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 0901S,goya-g-0901s-p-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-pilotki-lustrzanki,https://goya-eight.vercel.app/okulary/goya-g-0901s-p-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-pilotki-lustrzanki,"OKULARY PRZECIWSŁONECZNE GOYA Z FILTREM POLARYZACYJNYM I UV400 Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala na bardziej komfortowe widzenie. Dlatego okulary z filtrem polaryzacyjnym to idealne rozwiązanie do wszelkiego rodzaju aktywności na świeżym powietrzu, pozwalające pełniej korzystać z życia. ZALETY: Eliminują oślepiające odblaski, zmniejszając zmęczenie oczu Chronią przed szkodliwym promieniowaniem UV Zwiększają kontrast w"
243871,G 2615 C1,Denia,City,Goya G 2615 C1,,129,90.3,129.0,399,Korekcyjne,Unisex,Prostokątne,Tworzywo,nie,"Brązowy, Czarny, Zielony",,instock,0,4,https://goya-eight.vercel.app/products/584_4.jpg,/products/584_4.jpg,/products/584_4.jpg; /products/584_1.jpg; /products/584_2.jpg; /products/584_3.jpg,https://okulary.pl/wp-content/uploads/2022/11/584_4.jpg,GOYA okulary korekcyjne - G 2615 C1,goya-okulary-korekcyjne-g-2615-c1,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-2615-c1,"OKULARY KOREKCYJNE GOYA G 2615 C1 Produkt nowy - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY WYSYŁAMY BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
239041,G 55T001,Deriva,City,,G 55T001 CZ; G 55T001 GR; G 55T001 BR,119,83.3,,399,Przeciwsłoneczne,Męskie,Nerdy,Tworzywo,tak,"Brązowy, Czarny, Grafitowy","Brązowy, Czarny",instock,41,1,https://goya-eight.vercel.app/products/1615_2.jpg,/products/1615_2.jpg,/products/1615_2.jpg,https://okulary.pl/wp-content/uploads/2023/02/1615_2.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 55T001,okulary-przeciwsloneczne-polaryzacyjne-dla-kierowcow-goya-g-55t001-cz,https://goya-eight.vercel.app/okulary/okulary-przeciwsloneczne-polaryzacyjne-dla-kierowcow-goya-g-55t001-cz,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Zauszniki oprawek wykonane z aluminium - co sprawia, że okulary są bardzo lekkie i wytrzymałe. Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) OPRAWKA WYKONANA W TECHNOLOGII TR-90 Wysokiej jakości odmiana nylonu, wyjątkowo odporna na rozciąganie i wyginanie. Materiał wytrzymały na uderzenia, elastyczny, przyjemny w dotyku, o właściwościach antyalergicznych. Okulary wykonane z TR-90 są lekkie, wytrzymałe i wygodne w użytkowaniu. ZAUSZNIKI POŁĄCZONE Z OPRAWKĄ SYSTEMEM FLEX: FLEX - elastyczne połączenie zausznika z frontem oprawy. Zwiększony zakres odchylenia zausznika do ponad 110° gwarantuje wygodę noszenia i ułatwia zakładanie oraz zdejmowanie okularów. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo p"
337482,G 55054 CZ,Destello,Coast,G 55054 CZ - C1,,179,125.3,179.0,499,Przeciwsłoneczne,Damskie,Aviator,Metal,tak,Czarny,Szary,instock,10,11,https://goya-eight.vercel.app/products/G_55054_CZ_A.jpg,/products/G_55054_CZ_A.jpg,/products/G_55054_CZ_A.jpg; /products/G_55054_CZ_MOD2kw.jpg; /products/G_55054_CZ_G.jpg; /products/G_55054_CZ_MOD1.jpg; /products/G_55054_CZ_F.jpg; /products/G_55054_CZ_MOD.jpg; /products/G_55054_CZ_B.jpg; /products/G_55054_CZ_MOD2.jpg; /products/G_55054_CZ_S.jpg; /products/G_55054_CZ_F1.jpg; /products/G_55054_CZ_T.jpg,https://okulary.pl/wp-content/uploads/2025/02/G_55054_CZ_A.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 55054 CZ,goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-55054-cz,https://goya-eight.vercel.app/okulary/goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-55054-cz,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Oprawki wykonane w całości z aluminium - co sprawia, że okulary są bardzo lekkie i wytrzymałe. Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) ZAUSZNIKI POŁĄCZONE Z OPRAWKĄ SYSTEMEM FLEX: FLEX - elastyczne połączenie zausznika z frontem oprawy. Zwiększony zakres odchylenia zausznika do ponad 110° gwarantuje wygodę noszenia i ułatwia zakładanie oraz zdejmowanie okularów. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala"
243968,G 2717 C4,Diva,City,Goya G 2717 C4,,109,76.3,109.0,349,Korekcyjne,Damskie,Prostokątne,Tworzywo,nie,Czerwony,,instock,1,4,https://goya-eight.vercel.app/products/618_4.jpg,/products/618_4.jpg,/products/618_4.jpg; /products/618_1.jpg; /products/618_3.jpg; /products/618_2.jpg,https://okulary.pl/wp-content/uploads/2022/11/618_4.jpg,GOYA okulary korekcyjne - G 2717 C4,goya-okulary-korekcyjne-g-2717-c4,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-2717-c4,"OKULARY KOREKCYJNE GOYA G 2717 C4 Produkt nowy - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY WYSYŁAMY BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
244429,G 93305,Duende,Weekend,,Goya G 93305 C2; Goya G 93305 C3,119,83.3,,399,Korekcyjne,Dziecięce,Prostokątne,Tworzywo,nie,"Granatowy, Różowy",,instock,0,1,https://goya-eight.vercel.app/products/694_4.jpg,/products/694_4.jpg,/products/694_4.jpg,https://okulary.pl/wp-content/uploads/2022/11/694_4.jpg,GOYA okulary korekcyjne - G 93305,goya-okulary-korekcyjne-g-93305-c2,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-93305-c2,"OKULARY KOREKCYJNE GOYA G 93305 Produkt nowy - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY WYSYŁAMY BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
245901,G 166 GR,Duero,City,GOYA G 166 GR,,149,104.3,149.0,449,Przeciwsłoneczne,Męskie,Owalne,Metal,tak,Grafitowy,Czarny,outofstock,7,6,https://goya-eight.vercel.app/products/3168_1.jpg,/products/3168_1.jpg,/products/3168_1.jpg; /products/3168_6.jpg; /products/3168_2.jpg; /products/3168_3.jpg; /products/3168_4.jpg; /products/3168_5.jpg,https://okulary.pl/wp-content/uploads/2022/11/3168_1.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 166 GR,goya-g-166-gr-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym,https://goya-eight.vercel.app/okulary/goya-g-166-gr-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) ZAUSZNIKI POŁĄCZONE Z OPRAWKĄ SYSTEMEM FLEX: FLEX - elastyczne połączenie zausznika z frontem oprawy. Zwiększony zakres odchylenia zausznika do ponad 110° gwarantuje wygodę noszenia i ułatwia zakładanie oraz zdejmowanie okularów. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala na bardziej komfortowe widzenie. Dlatego okulary z filtrem polaryzacyjnym to idealne rozwiązanie do wsz"
244063,LA 9910 C4,Dulce,City,Goya LA 9910 C4,,129,90.3,129.0,399,Korekcyjne,Damskie,Prostokątne,Tworzywo,nie,"Czarny, Czerwony, Fioletowy, Złoty",,instock,0,4,https://goya-eight.vercel.app/products/643_4.jpg,/products/643_4.jpg,/products/643_4.jpg; /products/643_1.jpg; /products/643_3.jpg; /products/643_2.jpg,https://okulary.pl/wp-content/uploads/2022/11/643_4.jpg,GOYA okulary korekcyjne - LA 9910 C4,goya-okulary-korekcyjne-la-9910-c4,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-la-9910-c4,"OKULARY KOREKCYJNE GOYA LA 9910 C4 Produkt nowy - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY WYSYŁAMY BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
253763,G 201 CZ,Duna,Drive,G 201 CZ,,149,104.3,149.0,449,Przeciwsłoneczne,Męskie,Sportowe,Tworzywo,tak,Czarny,Czarny,instock,7,5,https://goya-eight.vercel.app/products/G-201-CZ-A.jpg,/products/G-201-CZ-A.jpg,/products/G-201-CZ-A.jpg; /products/G-201-CZ-f.jpg; /products/G-201-CZ-s.jpg; /products/G-201-CZ-t.jpg; /products/G-201-CZ-b.jpg,https://okulary.pl/wp-content/uploads/2023/02/G-201-CZ-A.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 201 CZ,goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-201-cz,https://goya-eight.vercel.app/okulary/goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-201-cz,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) OPRAWKA WYKONANA W TECHNOLOGII TR-90 Wysokiej jakości odmiana nylonu, wyjątkowo odporna na rozciąganie i wyginanie. Materiał wytrzymały na uderzenia, elastyczny, przyjemny w dotyku, o właściwościach antyalergicznych. Okulary wykonane z TR-90 są lekkie, wytrzymałe i wygodne w użytkowaniu. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala na bardziej komfortowe widzenie. Dlatego oku"
253125,G 153,Ebro,Weekend,,GOYA G 153 S A; GOYA G 153 GR B,129,90.3,,399,Przeciwsłoneczne,Męskie,Pozostałe,Tworzywo,tak,"Czarny, Srebrny",Czarny,instock,1,2,https://goya-eight.vercel.app/products/3184_1.jpg,/products/3184_1.jpg,/products/3184_1.jpg; /products/3184_6.jpg,https://okulary.pl/wp-content/uploads/2023/01/3184_1.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 153,goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-153,https://goya-eight.vercel.app/okulary/goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-153,"OKULARY PRZECIWSŁONECZNE GOYA Z FILTREM POLARYZACYJNYM I UV400 Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) OPRAWKA WYKONANA W TECHNOLOGII TR-90 Wysokiej jakości odmiana nylonu, wyjątkowo odporna na rozciąganie i wyginanie. Materiał wytrzymały na uderzenia, elastyczny, przyjemny w dotyku, o właściwościach antyalergicznych. Okulary wykonane z TR-90 są lekkie, wytrzymałe i wygodne w użytkowaniu. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala na bardziej komfortowe widzenie. Dlatego okulary z filt"
243836,G 1014 C8,Errante,City,Goya G 1014 C8,,129,90.3,129.0,399,Korekcyjne,Męskie,Prostokątne,Metal,nie,"Czarny, Niebieski",,instock,5,4,https://goya-eight.vercel.app/products/575_4.jpg,/products/575_4.jpg,/products/575_4.jpg; /products/575_1.jpg; /products/575_3.jpg; /products/575_2.jpg,https://okulary.pl/wp-content/uploads/2022/11/575_4.jpg,GOYA okulary korekcyjne - G 1014 C8,goya-okulary-korekcyjne-g-1014-c8,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-1014-c8,"OKULARY KOREKCYJNE GOYA G 1014 C8 Produkt nowy - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY WYSYŁAMY BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
244290,G 93205,Esmeralda,Coast,,Goya G 93205 C1; Goya G 93205 C4; Goya G 93205 C2,159,111.3,,449,Korekcyjne,Damskie,Kocie,Tworzywo,nie,"Brązowy, Czarny, Fioletowy",,instock,1,1,https://goya-eight.vercel.app/products/665_4.jpg,/products/665_4.jpg,/products/665_4.jpg,https://okulary.pl/wp-content/uploads/2022/11/665_4.jpg,GOYA okulary korekcyjne - G 93205,goya-okulary-korekcyjne-g-93205-c1,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-93205-c1,"OKULARY KOREKCYJNE GOYA G 93205 Produkt nowy - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY WYSYŁAMY BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
243886,okulary korekcyjne G 2619 C4,Espliego,City,Goya G 2619 C4,,119,83.3,119.0,399,Korekcyjne,Damskie,Prostokątne,Tworzywo,nie,"Czarny, Szary",,instock,0,6,https://goya-eight.vercel.app/products/GOYA-2619-C4-prof.jpg,/products/GOYA-2619-C4-prof.jpg,/products/GOYA-2619-C4-prof.jpg; /products/GOYA-2619-C4-bok.jpg; /products/575_6.jpg; /products/575_5.jpg; /products/GOYA-2619-C4-frg.jpg; /products/GOYA-2619-C4-fr.jpg,https://okulary.pl/wp-content/uploads/2022/11/GOYA-2619-C4-prof.jpg,GOYA okulary korekcyjne G 2619 C4,goya-okulary-korekcyjne-g-2619-c4,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-2619-c4,"OKULARY KOREKCYJNE GOYA G 2619 C4 Produkt nowy ! - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY SĄ BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
243929,okulary korekcyjne G 2714 C4,Estrella,City,Goya G 2714 C4,,109,76.3,109.0,349,Korekcyjne,Damskie,Prostokątne,Tworzywo,nie,Granatowy,,instock,0,2,https://goya-eight.vercel.app/products/575_6.jpg,/products/575_6.jpg,/products/575_6.jpg; /products/575_5.jpg,https://okulary.pl/wp-content/uploads/2022/11/575_6.jpg,GOYA okulary korekcyjne G 2714 C4,goya-okulary-korekcyjne-g-2714-c4,https://goya-eight.vercel.app/okulary/goya-okulary-korekcyjne-g-2714-c4,"OKULARY KOREKCYJNE GOYA G 2714 C4 Produkt nowy ! - posiadają oryginalne zabezpieczenia, metkę oraz instrukcję użytkowania, dodatkowo w zestawie twarde etui na zawias sprężynowy Marki GOYA oraz miękką ściereczkę czyszczącą. NASZE PRODUKTY SĄ BARDZO DOBRZE ZABEZPIECZONE W FOLIĘ TRANSPORTOWĄ I ZAPAKOWANE W WYTRZYMAŁY KARTONIK"
334688,G 55012 GR,Faro,City,G 55012 GR - C2,,179,125.3,179.0,499,Przeciwsłoneczne,Męskie,Nerdy,Metal,tak,"Grafitowy, Szary",Szary,instock,2,7,https://goya-eight.vercel.app/products/G_55012_GR_A.jpg,/products/G_55012_GR_A.jpg,/products/G_55012_GR_A.jpg; /products/G_55012_GR_G.jpg; /products/G_55012_GR_B.jpg; /products/G_55012_GR_F.jpg; /products/G_55012_GR_S.jpg; /products/G_55012_GR_F1.jpg; /products/G_55012_GR_T.jpg,https://okulary.pl/wp-content/uploads/2025/01/G_55012_GR_A.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - G 55012 GR,goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-55012-gr,https://goya-eight.vercel.app/okulary/goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-g-55012-gr,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Zausznik wykonane w całości z aluminium - co sprawia, że okulary są bardzo lekkie i wytrzymałe. Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) ZAUSZNIKI POŁĄCZONE Z OPRAWKĄ SYSTEMEM FLEX: FLEX - elastyczne połączenie zausznika z frontem oprawy. Zwiększony zakres odchylenia zausznika do ponad 110° gwarantuje wygodę noszenia i ułatwia zakładanie oraz zdejmowanie okularów. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala"
256054,CP 806639,Feria,Coast,,GOYA CP 806639 BR; GOYA CP 806639 ZL; GOYA CP 806639 CZ,179,125.3,,499,Przeciwsłoneczne,Unisex,Aviator,Metal,tak,"Brązowy, Czarny, Złoty","Brązowy, Czarny",instock,6,2,https://goya-eight.vercel.app/products/GOYA-CP806639-BR-A.jpg,/products/GOYA-CP806639-BR-A.jpg,/products/GOYA-CP806639-BR-A.jpg; /products/CP_806639_ZL_mod.jpg,https://okulary.pl/wp-content/uploads/2023/04/GOYA-CP806639-BR-A.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - GOYA CP 806639,goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-goya-cp-806639,https://goya-eight.vercel.app/okulary/goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-goya-cp-806639,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wody lub śniegu. Eliminacja światła odbitego zwiększ kontrast widzenia i pozwala na bardziej komfortowe widzenie. Dlatego okulary z filtrem polaryzacyjnym to idealne rozwiązanie do wszelkiego rodzaju aktywności na świeżym powietrzu, pozwalające pełniej korzystać z życia. ZALETY: Eliminują oślepiające odblaski, zmniejszając zmęczenie oczu Chronią przed szkodliwym promieniowaniem UV Zwięk"
255981,PG 3026,Fiesta,Coast,,GOYA PG 3026 P; GOYA PG 3026 F; GOYA PG 3026 Z; GOYA PG 3026 R,179,125.3,,499,Przeciwsłoneczne,Unisex,Aviator,Metal,tak,"Srebrny, Złoty","Czerwony, Fioletowy, Pomarańczowy, Różowy, Zielony",instock,28,2,https://goya-eight.vercel.app/products/GOYA-PG3026-P-A.jpg,/products/GOYA-PG3026-P-A.jpg,/products/GOYA-PG3026-P-A.jpg; /products/GOYA_PG3026_R_MOD-e1681296586339.jpg,https://okulary.pl/wp-content/uploads/2023/04/GOYA-PG3026-P-A.jpg,GOYA okulary przeciwsłoneczne z filtrem polaryzacyjnym - GOYA PG 3026,goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-goya-pg-3026,https://goya-eight.vercel.app/okulary/goya-okulary-przeciwsloneczne-z-filtrem-polaryzacyjnym-goya-pg-3026,"OKULARY PRZECIWSŁONECZNE DLA KIEROWCÓW GOYA Z FILTREM POLARYZACYJNYM I UV400 Soczewki okularów GOYA o grubości 1,1 wyposażone są w filtr polaryzacyjny oraz filtr ochronny UV-400 (UV-A, UV-B, UV-C) SOCZEWKA ANTYREFLEKS: Warstwa antyrefleksu znacznie zwiększa wartość użytkową okularów, gdyż przepuszcza przez powierzchnię soczewki okularowej więcej światła niż odbija. Dzięki tej powłoce w znacznym stopniu zredukowane zostają wszelkie odblaski. Antyrefleks poprawia również odwzorowanie barw i poprawia kontrast widzenia. Dodatkowym plusem powłoki antyrefleksyjnej jest ochrona soczewki przez zarysowaniami. OKULARY POSIADAJĄ CERTYFIKAT CE. Produkt odpowiada Wytycznej Europejskiej 89/686/EWG zgodnie z normą PN-EN ISO 12312-1:2014-02/A1:2016-01. Każda para okularów posiada oryginalne oznaczenia znajdujące się na wewnętrznej stronie zauszników ; logo producenta, numer modelu, kategoria filtra oraz oznaczenie CE. O POLARYZACJI: Soczewki polaryzacyjne neutralizują oślepiające refleksy, powstające wówczas gdy światło odbija się od mokrej drogi, powierzchni wod"
